time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
24.059999999999576,-40.9319665661,-25.6207608998,300.0,6.27908124064,0.0318466597715,0.0,-6.31082943222,-3.35145631371,27.9767161547,0.00277459965121,0.00102787455323,0.0,899.998617901,900.000343823,900.002200662,899.996510711
24.119999999999575,-41.3123720451,-25.8223456724,300.0,6.27924600216,0.0319083891876,0.0,-6.36948195305,-3.36804921785,27.9751736726,0.00268880594207,0.00103072198324,0.0,900.000410534,900.000502196,900.001207466,899.997671892
24.179999999999573,-41.696322974,-26.024928714,300.0,6.27940592405,0.0319692705703,0.0,-6.42901432704,-3.38473250141,27.973568256,0.00261843319836,0.000982599942609,0.0,900.000577259,899.998604792,900.000842734,899.997933429
24.239999999999572,-42.0838728083,-26.2285155573,300.0,6.27956128456,0.0320268062955,0.0,-6.48944875261,-3.40150980351,27.9719096094,0.00253108576798,0.000911535507428,0.0,900.002080807,899.99918035,900.001186146,899.997590881
24.29999999999957,-42.4750763359,-26.4331119528,300.0,6.27971262684,0.0320813545075,0.0,-6.55080749843,-3.41838477921,27.970194461,0.00250493366985,0.000904338259265,0.0,900.000764634,900.000452146,899.998766791,899.997651546
24.35999999999957,-42.8699897167,-26.6387238585,300.0,6.27986116972,0.0321357727304,0.0,-6.61311411461,-3.43536057098,27.9684247043,0.00241720248258,0.000912235088966,0.0,899.99966183,899.999960754,899.999182611,899.99557416
24.41999999999957,-43.2686705604,-26.845357422,300.0,6.28000514666,0.0321903877812,0.0,-6.67639330829,-3.45244060118,27.9666026212,0.00236441273961,0.000906281325551,0.0,899.998322061,899.998059912,899.999035254,899.996843653
24.479999999999567,-43.671177986,-27.0530190049,300.0,6.28014644584,0.0322444208142,0.0,-6.7406706781,-3.46962835203,27.9647321759,0.00233612375893,0.000889084403018,0.0,899.998251535,899.997534216,899.999021555,899.997823261
24.539999999999566,-44.077572671,-27.2617151608,300.0,6.28028650203,0.032296991593,0.0,-6.80597258035,-3.48692676797,27.9628160809,0.00233056093026,0.000850352832371,0.0,899.999587554,899.997998556,899.998416398,899.998139031
24.599999999999564,-44.4879168967,-27.4714526062,300.0,6.28042756807,0.0323471187265,0.0,-6.87232612519,-3.50433832673,27.9608551992,0.00239215540669,0.000805628780944,0.0,899.999911336,899.998080543,899.997175591,899.999617986
24.659999999999563,-44.902274602,-27.6822381819,300.0,6.28057248384,0.0323936647895,0.0,-6.93975947401,-3.52186460209,27.9588548194,0.00246144573902,0.000715967417926,0.0,900.001291106,899.997641546,899.997188874,899.999941632
